index,parfamName,environWeighted,parfam,per503,pervote,avgVote
2019-01-01,CHR,869.3220640000001,22,66.08900000000001,274.16,12.461818181818183
2019-01-01,CON,1664.4425710000003,23,94.38399999999999,433.7919999999999,18.86052173913043
2019-01-01,DIV,111.54363000000002,4,5.02,44.712,11.178
2019-01-01,ECO,803.587214,21,126.52400000000002,104.343,4.968714285714286
2019-01-01,ETH,536.4838619999999,28,176.993,94.539,3.376392857142857
2019-01-01,LEF,2063.250194,28,297.535,232.43599999999998,8.301285714285713
2019-01-01,LIB,1845.3066929999998,28,149.09499999999997,288.14500000000004,10.29089285714286
2019-01-01,NAT,1071.0931920000003,26,86.491,316.5350000000001,12.17442307692308
2019-01-01,SIP,357.34066200000007,16,61.996,108.68500000000002,6.792812500000001
2019-01-01,SOC,3874.9498000000012,27,213.715,561.6959999999999,20.80355555555555
2020-01-01,AGR,468.08514499999995,12,54.452,75.934,6.327833333333333
2020-01-01,CHR,869.3220640000001,22,66.08900000000001,274.16,12.461818181818183
2020-01-01,CON,1570.3729380000002,22,89.90299999999999,412.7989999999999,18.763590909090905
2020-01-01,DIV,111.54363000000002,4,5.02,44.712,11.178
2020-01-01,ECO,761.3211249999999,19,108.019,99.706,5.247684210526316
2020-01-01,ETH,386.600894,13,70.964,74.31499999999998,5.716538461538461
2020-01-01,LEF,1679.02148,21,222.17500000000004,196.97000000000003,9.37952380952381
2020-01-01,LIB,1424.848869,25,120.76200000000001,249.25900000000001,9.970360000000001
2020-01-01,NAT,1002.0641360000003,24,76.005,298.9680000000001,12.457000000000003
2020-01-01,SIP,357.34066200000007,16,61.996,108.68500000000002,6.792812500000001
2020-01-01,SOC,3608.721781000001,26,204.292,533.443,20.517038461538462
